,id,date_insert,year,month,day,hour,sensor_id,lat,lng,wtempV_°C,conductivity_of_solution_ mS_cm,oxidation_reduction_potential_ mV,total_suspended_solids_mg_L,turbidity_NTU,dissolved_oxygen_concentration _ppm,dissolved_oxygen_concentration_mg_L,oxygen_saturation_%,salinity_ppt,dissolved_solids _ppm
15709,15710.0,2025-09-28 10:00:00,2025,9,28,10,981,38.292904,21.766819,22.49,52713.84,345.42,8.21,0.0,0.3,0.3,3.4,34.74,34374.7
15718,15719.0,2025-09-28 11:00:00,2025,9,28,11,981,38.292904,21.766819,22.06,52551.68,345.39,8.3,0.0,0.19,0.19,2.22,34.62,34268.95
15727,15728.0,2025-09-28 12:00:00,2025,9,28,12,981,38.292904,21.766819,22.23,52198.33,344.97,10.51,0.0,0.92,0.92,10.58,34.36,34038.54
15736,15737.0,2025-09-28 13:00:00,2025,9,28,13,981,38.292904,21.766819,22.56,52431.98,344.63,13.1,0.0,0.17,0.17,1.95,34.53,34190.89
15745,15746.0,2025-09-28 14:00:00,2025,9,28,14,981,38.292904,21.766819,23.04,52495.06,344.18,11.38,0.0,0.19,0.19,2.26,34.58,34232.03
15754,15755.0,2025-09-28 15:00:00,2025,9,28,15,981,38.292904,21.766819,23.31,52006.63,343.46,11.7,0.0,2.27,2.27,26.67,34.22,33913.53
15763,15764.0,2025-09-28 16:00:00,2025,9,28,16,981,38.292904,21.766819,22.72,51669.37,344.35,15.18,0.0,1.37,1.37,15.8,33.97,33693.6
15772,15773.0,2025-09-28 17:00:00,2025,9,28,17,981,38.292904,21.766819,22.62,51596.76,344.32,11.16,0.0,0.0,0.0,0.0,33.91,33646.25
15781,15782.0,2025-09-28 18:00:00,2025,9,28,18,981,38.292904,21.766819,22.73,51776.04,344.21,28.06,0.0,4.17,4.17,48.46,34.05,33763.15
15790,15791.0,2025-09-28 19:00:00,2025,9,28,19,981,38.292904,21.766819,22.39,51907.43,344.9,23.39,0.0,0.41,0.41,4.69,34.14,33848.83
15799,15800.0,2025-09-28 20:00:00,2025,9,28,20,981,38.292904,21.766819,22.25,50573.13,345.24,25.14,0.0,1.62,1.62,18.65,33.16,32978.74
15808,15809.0,2025-09-28 21:00:00,2025,9,28,21,981,38.292904,21.766819,22.16,51516.26,345.54,19.14,0.0,1.88,1.88,21.51,33.85,33593.75
15817,15818.0,2025-09-28 22:00:00,2025,9,28,22,981,38.292904,21.766819,22.07,51985.09,345.93,19.97,0.0,2.19,2.19,25.04,34.2,33899.48
15826,15827.0,2025-09-28 23:00:00,2025,9,28,23,981,38.292904,21.766819,22.12,51751.64,345.92,21.22,0.0,0.31,0.31,3.53,34.03,33747.25
15835,15836.0,2025-09-29 00:00:00,2025,9,29,0,981,38.292904,21.766819,22.08,49203.05,345.88,23.9,0.0,1.61,1.61,18.44,32.15,32085.31
15844,15845.0,2025-09-29 01:00:00,2025,9,29,1,981,38.292904,21.766819,21.97,51604.25,346.2,23.17,0.0,0.59,0.59,6.72,33.92,33651.14
15853,15854.0,2025-09-29 02:00:00,2025,9,29,2,981,38.292904,21.766819,21.87,51296.28,346.3,15.08,0.0,0.18,1.96,1.99,33.69,33450.3
15862,15863.0,2025-09-29 03:00:00,2025,9,29,3,981,38.292904,21.766819,21.96,51538.05,346.26,20.92,0.0,1.98,1.98,22.56,33.87,33607.97
15870,15871.0,2025-09-29 04:00:00,2025,9,29,4,981,38.292904,21.766819,21.95,51410.09,346.4,18.79,0.0,1.89,1.89,21.6,33.78,33524.52
15878,15879.0,2025-09-29 05:00:00,2025,9,29,5,981,38.292904,21.766819,22.03,51004.76,346.14,23.2,0.0,0.69,0.69,7.86,33.48,33260.2
15886,15887.0,2025-09-29 06:00:00,2025,9,29,6,981,38.292904,21.766819,21.84,51586.47,346.58,29.97,0.0,0.97,0.97,11.07,33.91,33639.54
15894,15895.0,2025-09-29 07:00:00,2025,9,29,7,981,38.292904,21.766819,22.03,51826.38,346.5,25.47,0.0,0.76,0.76,8.64,34.08,33795.98
15902,15903.0,2025-09-29 08:00:00,2025,9,29,8,981,38.292904,21.766819,22.15,51915.16,346.18,21.09,0.0,7.15,7.15,81.84,34.15,33853.88
15910,15911.0,2025-09-29 09:00:00,2025,9,29,9,981,38.292904,21.766819,22.24,51965.1,345.96,18.64,0.0,0.65,0.65,7.45,34.19,33886.45
15918,15919.0,2025-09-29 10:00:00,2025,9,29,10,981,38.292904,21.766819,22.41,51990.09,345.58,27.44,0.0,0.09,0.09,1.04,34.2,33902.74
15926,15927.0,2025-09-29 11:00:00,2025,9,29,11,981,38.292904,21.766819,22.72,52107.8,345.26,22.56,0.0,0.28,0.28,3.23,34.29,33979.5
15935,15936.0,2025-09-29 12:00:00,2025,9,29,12,981,38.292904,21.766819,23.17,52049.93,344.33,22.53,0.0,0.58,0.58,6.83,34.25,33941.76
15944,15945.0,2025-09-29 13:00:00,2025,9,29,13,981,38.292904,21.766819,23.51,52191.98,343.58,16.62,0.0,1.03,1.03,12.22,34.35,34034.39
15953,15954.0,2025-09-29 14:00:00,2025,9,29,14,981,38.292904,21.766819,23.52,52434.44,343.19,12.47,0.0,0.0,0.0,0.0,34.53,34192.5
15962,15963.0,2025-09-29 15:00:00,2025,9,29,15,981,38.292904,21.766819,23.63,52441.42,343.07,8.97,0.0,1.51,1.51,17.88,34.54,34197.05
15971,15972.0,2025-09-29 16:00:00,2025,9,29,16,981,38.292904,21.766819,23.56,52488.95,343.25,14.69,0.0,0.46,0.46,5.42,34.57,34228.05
15980,15981.0,2025-09-29 17:00:00,2025,9,29,17,981,38.292904,21.766819,23.44,52476.95,343.27,12.27,0.0,2.36,2.36,27.77,34.56,34220.22
15989,15990.0,2025-09-29 18:00:00,2025,9,29,18,981,38.292904,21.766819,23.36,52393.61,343.34,11.54,0.0,0.0,0.0,0.0,34.5,34165.88
15998,15999.0,2025-09-29 19:00:00,2025,9,29,19,981,38.292904,21.766819,23.22,52351.45,343.63,13.16,0.0,0.3,0.3,3.46,34.47,34138.38
16007,16008.0,2025-09-29 20:00:00,2025,9,29,20,981,38.292904,21.766819,23.15,52419.51,343.66,12.43,0.0,0.35,0.35,4.08,34.52,34182.76
16016,16017.0,2025-09-29 21:00:00,2025,9,29,21,981,38.292904,21.766819,23.12,52303.8,343.8,14.58,0.0,1.02,1.02,11.99,34.44,34107.31
16025,16026.0,2025-09-29 22:00:00,2025,9,29,22,981,38.292904,21.766819,23.03,52239.03,343.97,14.5,0.0,0.53,0.53,6.22,34.39,34065.07
16034,16035.0,2025-09-29 23:00:00,2025,9,29,23,981,38.292904,21.766819,22.94,51000.83,344.14,12.39,0.0,0.84,0.84,9.85,33.47,33257.64
16043,16044.0,2025-09-30 00:00:00,2025,9,30,0,981,38.292904,21.766819,22.94,52075.32,344.24,13.89,0.0,3.28,3.28,38.3,34.27,33958.32
16052,16053.0,2025-09-30 01:00:00,2025,9,30,1,981,38.292904,21.766819,22.94,52386.38,344.31,13.65,0.0,0.53,0.98,6.16,34.5,34161.16
16061,16062.0,2025-09-30 02:00:00,2025,9,30,2,981,38.292904,21.766819,22.94,50796.35,344.35,10.44,0.0,0.11,0.11,1.26,33.32,33124.3
16070,16071.0,2025-09-30 03:00:00,2025,9,30,3,981,38.292904,21.766819,22.79,51066.5,344.05,13.29,0.0,0.8,0.8,9.35,33.52,33300.46
16079,16080.0,2025-09-30 04:00:00,2025,9,30,4,981,38.292904,21.766819,22.75,50944.18,344.37,13.83,0.0,1.09,1.09,12.68,33.43,33220.7
16088,16089.0,2025-09-30 05:00:00,2025,9,30,5,981,38.292904,21.766819,22.73,52462.28,344.73,15.09,0.0,1.31,1.31,15.18,34.55,34210.65
16097,16098.0,2025-09-30 06:00:00,2025,9,30,6,981,38.292904,21.766819,22.73,52484.02,344.66,12.42,0.0,2.13,2.13,24.7,34.57,34224.83
16106,16107.0,2025-09-30 07:00:00,2025,9,30,7,981,38.292904,21.766819,22.74,52798.51,344.72,13.67,0.0,0.0,0.0,0.0,34.8,34429.91
16115,16116.0,2025-09-30 08:00:00,2025,9,30,8,981,38.292904,21.766819,22.77,49522.97,344.8,13.64,0.0,0.0,0.0,0.0,32.39,32293.93
16124,16125.0,2025-09-30 09:00:00,2025,9,30,9,981,38.292904,21.766819,22.99,52722.59,344.63,7.71,0.0,0.11,0.11,0.0,34.75,34380.4
16133,16134.0,2025-09-30 10:00:00,2025,9,30,10,981,38.292904,21.766819,23.28,52814.07,344.06,7.99,0.0,0.24,0.24,0.0,34.81,34440.06
16142,16143.0,2025-09-30 11:00:00,2025,9,30,11,981,38.292904,21.766819,23.5,52923.69,343.67,6.8,0.0,0.52,0.52,0.0,34.9,34511.54
16151,16152.0,2025-09-30 12:00:00,2025,9,30,12,981,38.292904,21.766819,23.68,52937.28,343.27,8.08,0.0,0.15,0.15,0.0,34.91,34520.4
16160,16161.0,2025-09-30 13:00:00,2025,9,30,13,981,38.292904,21.766819,23.76,53194.89,343.0,8.37,0.0,0.65,0.65,0.0,35.1,34688.39
16169,16170.0,2025-09-30 14:00:00,2025,9,30,14,981,38.292904,21.766819,23.94,53272.98,342.68,6.13,0.0,0.15,0.15,0.0,35.16,34739.31
16178,16179.0,2025-09-30 15:00:00,2025,9,30,15,981,38.292904,21.766819,23.97,53480.75,342.17,6.33,0.0,0.5,0.5,0.0,35.33,34874.8
16187,16188.0,2025-09-30 16:00:00,2025,9,30,16,981,38.292904,21.766819,23.97,53269.92,341.75,4.21,0.0,0.0,0.0,0.0,35.16,34737.32
16196,16197.0,2025-09-30 17:00:00,2025,9,30,17,981,38.292904,21.766819,23.82,53548.13,341.36,4.18,0.0,0.57,0.57,0.0,35.38,34918.73
16205,16206.0,2025-09-30 18:00:00,2025,9,30,18,981,38.292904,21.766819,23.74,53669.55,341.34,4.67,0.0,2.54,2.54,0.0,35.48,34997.91
16214,16215.0,2025-09-30 19:00:00,2025,9,30,19,981,38.292904,21.766819,23.62,53661.98,341.64,4.09,0.0,0.0,0.0,0.0,35.47,34992.98
62,63.0,2025-07-03 21:00:00,2025,7,3,21,982,38.28469,21.759148,23.1,22364.22,281.08,1022.14,307.07,6.24,6.24,72.97,13.46,14583.71
71,72.0,2025-07-03 22:00:00,2025,7,3,22,982,38.28469,21.759148,22.98,15583.65,282.59,1162.26,329.23,3.99,3.99,46.55,9.09,9010.47
80,81.0,2025-07-03 23:00:00,2025,7,3,23,982,38.28469,21.759148,22.94,14608.85,286.01,1267.54,351.39,2.82,2.82,32.8,8.47,8446.84
89,90.0,2025-07-04 00:00:00,2025,7,4,0,982,38.28469,21.759148,22.51,54123.84,290.21,1298.82,373.54999999999995,2.21,2.21,25.58,35.84,35294.16
98,99.0,2025-07-04 01:00:00,2025,7,4,1,982,38.28469,21.759148,22.65,54574.36,290.67,1202.88,395.71,1.34,1.34,31.278,36.19,35587.94
107,108.0,2025-07-04 02:00:00,2025,7,4,2,982,38.28469,21.759148,22.55,17182.17,290.76,1370.36,417.87,0.41,0.41,36.976,10.1,9934.73
116,117.0,2025-07-04 03:00:00,2025,7,4,3,982,38.28469,21.759148,22.53,12357.7,286.11,1326.1,440.03,3.21,3.21,42.674,7.07,7145.22
125,126.0,2025-07-04 04:00:00,2025,7,4,4,982,38.28469,21.759148,22.29,13706.4,284.88,1405.59,447.79999999999995,5.39,5.39,48.372,7.91,7925.04
134,135.0,2025-07-04 05:00:00,2025,7,4,5,982,38.28469,21.759148,21.54,15624.28,301.61,1489.0,455.57,6.24,6.24,54.07,9.11,9033.96
143,144.0,2025-07-04 06:00:00,2025,7,4,6,982,38.28469,21.759148,21.34,15604.85,313.89,1615.79,463.34,6.16,6.16,59.768,9.1,9022.72
152,153.0,2025-07-04 07:00:00,2025,7,4,7,982,38.28469,21.759148,21.35,15198.35,307.6,1591.93,471.10999999999996,6.39,6.39,65.46600000000001,8.84,8787.69
161,162.0,2025-07-04 08:00:00,2025,7,4,8,982,38.28469,21.759148,21.44,30784.37,277.27,1845.84,478.88,6.69,6.69,71.164,19.11,20074.49
170,171.0,2025-07-04 09:00:00,2025,7,4,9,982,38.28469,21.759148,21.71,16524.16,281.78,1806.36,486.65,6.76,6.76,76.862,9.68,9554.27
179,180.0,2025-07-04 10:00:00,2025,7,4,10,982,38.28469,21.759148,22.35,47816.93,285.07,1573.86,461.90125,7.19,7.19,82.56,31.14,31181.42
188,189.0,2025-07-04 11:00:00,2025,7,4,11,982,38.28469,21.759148,22.7,59111.43,283.57,1471.72,437.1525,7.31,7.31,84.65,39.84,38546.57
197,198.0,2025-07-04 12:00:00,2025,7,4,12,982,38.28469,21.759148,23.27,58907.77,280.91,1316.57,412.40375,7.24,7.24,84.66,39.67,38413.75
206,207.0,2025-07-04 13:00:00,2025,7,4,13,982,38.28469,21.759148,23.49,56774.59,282.27,1231.62,387.655,5.48,5.48,64.01,37.95,37022.71
215,216.0,2025-07-04 14:00:00,2025,7,4,14,982,38.28469,21.759148,23.62,58465.02,280.06,1507.46,362.90625,7.38,7.38,87.52,39.31,38125.04
224,225.0,2025-07-04 15:00:00,2025,7,4,15,982,38.28469,21.759148,23.53,47834.01,288.01,1475.33,338.1575,7.34,7.34,86.42,31.15,31192.56
233,234.0,2025-07-04 16:00:00,2025,7,4,16,982,38.28469,21.759148,23.51,52774.85,285.9,1625.21,313.40875000000005,7.05,7.05,82.51,34.79,34414.48
242,243.0,2025-07-04 17:00:00,2025,7,4,17,982,38.28469,21.759148,23.3,19494.37,274.06,1487.18,288.66,6.95,6.95,81.53,11.59,12712.28
251,252.0,2025-07-04 18:00:00,2025,7,4,18,982,38.28469,21.759148,23.4,46267.53,280.98,1610.85,257.3566666666667,7.86,7.86,92.08,30.01,30171.06
260,261.0,2025-07-04 19:00:00,2025,7,4,19,982,38.28469,21.759148,23.22,12635.67,278.38,1755.49,226.05333333333334,6.83,6.83,80.1,7.24,7305.94
269,270.0,2025-07-04 20:00:00,2025,7,4,20,982,38.28469,21.759148,22.9,48625.84,274.58,1796.36,194.75000000000003,7.02,7.02,81.27,31.73,31708.91
278,279.0,2025-07-04 21:00:00,2025,7,4,21,982,38.28469,21.759148,22.54,54598.76,278.11,2129.54,163.4466666666667,6.93,6.93,79.92,36.21,35603.86
287,288.0,2025-07-04 22:00:00,2025,7,4,22,982,38.28469,21.759148,22.31,20217.46,277.98,2340.4,132.14333333333335,6.58,6.58,75.53,12.06,11689.74
296,297.0,2025-07-04 23:00:00,2025,7,4,23,982,38.28469,21.759148,21.95,15619.54,275.72,2321.15,100.84000000000003,6.28,6.28,71.94,9.11,9031.22
305,306.0,2025-07-05 00:00:00,2025,7,5,0,982,38.28469,21.759148,21.75,24919.2,278.79,2058.23,69.53666666666669,5.14,5.14,58.6,15.15,16249.81
314,315.0,2025-07-05 01:00:00,2025,7,5,1,982,38.28469,21.759148,21.67,29206.52,279.62,2169.31,38.23333333333335,2.42,2.42,27.64,18.03,19045.57
323,324.0,2025-07-05 02:00:00,2025,7,5,2,982,38.28469,21.759148,21.57,29534.1,291.18,1871.12,6.93,5.83,5.83,66.37,18.26,19259.19
332,333.0,2025-07-05 03:00:00,2025,7,5,3,982,38.28469,21.759148,21.44,55400.63,293.25,1668.69,6.51,5.41,5.41,61.42,36.85,36126.75
341,342.0,2025-07-05 04:00:00,2025,7,5,4,982,38.28469,21.759148,21.04,38922.73,293.31,1522.94,387.38,1.05,1.05,46.525,24.76,25381.51
350,351.0,2025-07-05 05:00:00,2025,7,5,5,982,38.28469,21.759148,21.24,18338.52,293.46,1606.31,339.1016666666667,2.77,2.77,31.63,10.84,11958.55
359,360.0,2025-07-05 06:00:00,2025,7,5,6,982,38.28469,21.759148,21.77,15533.65,292.65,1599.01,290.8233333333333,5.72,5.72,63.56,9.05,8981.56
368,369.0,2025-07-05 07:00:00,2025,7,5,7,982,38.28469,21.759148,20.6,16704.28,302.95,1961.26,242.545,5.97,5.97,66.13,9.8,9658.42
377,378.0,2025-07-05 08:00:00,2025,7,5,8,982,38.28469,21.759148,20.44,15018.65,301.44,2059.24,194.26666666666665,6.0,6.0,66.37,8.73,8683.78
386,387.0,2025-07-05 09:00:00,2025,7,5,9,982,38.28469,21.759148,20.85,12776.48,285.44,1515.62,145.98833333333332,5.82,5.82,64.48,7.33,7387.36
395,396.0,2025-07-05 10:00:00,2025,7,5,10,982,38.28469,21.759148,21.62,48241.04,285.84,1298.25,97.71,7.21,7.21,81.47,31.45,31457.98
404,405.0,2025-07-05 11:00:00,2025,7,5,11,982,38.28469,21.759148,22.33,56751.19,289.58,1092.3,88.80333333333333,7.32,7.32,83.88,37.93,37007.45
413,414.0,2025-07-05 12:00:00,2025,7,5,12,982,38.28469,21.759148,22.61,57142.11,291.06,1063.78,79.89666666666666,7.87,7.87,90.83,38.25,37262.37
422,423.0,2025-07-05 13:00:00,2025,7,5,13,982,38.28469,21.759148,22.81,56907.15,291.97,1496.69,70.99000000000001,8.36,8.36,96.97,38.06,37109.16
431,432.0,2025-07-05 14:00:00,2025,7,5,14,982,38.28469,21.759148,23.05,57093.52,292.79,2193.62,62.083333333333336,8.8,8.8,97.36,38.21,37230.68
440,441.0,2025-07-05 15:00:00,2025,7,5,15,982,38.28469,21.759148,22.99,57170.62,292.9,2381.26,53.17666666666667,8.56,8.56,97.75,38.27,37280.96
449,450.0,2025-07-05 16:00:00,2025,7,5,16,982,38.28469,21.759148,23.26,57221.9,292.79,2293.44,44.27,8.37,8.37,98.14,38.31,37314.4
458,459.0,2025-07-05 17:00:00,2025,7,5,17,982,38.28469,21.759148,22.68,57932.83,294.64,1656.3,27.27,8.08,8.08,93.88,38.88,37778.0
467,468.0,2025-07-05 18:00:00,2025,7,5,18,982,38.28469,21.759148,22.68,56981.62,294.99,1033.47,19.94,8.18,8.18,94.74,38.12,37157.71
476,477.0,2025-07-05 19:00:00,2025,7,5,19,982,38.28469,21.759148,22.66,40584.7,291.07,1044.19,95.83333333333333,5.46,5.46,63.19,25.94,26465.29
485,486.0,2025-07-05 20:00:00,2025,7,5,20,982,38.28469,21.759148,22.53,14181.13,284.92,1051.49,171.72666666666666,7.71,7.71,88.71,8.2,8199.53
494,495.0,2025-07-05 21:00:00,2025,7,5,21,982,38.28469,21.759148,22.23,30541.54,290.77,1599.25,247.62,7.38,7.38,84.75,18.94,19916.14
503,504.0,2025-07-05 22:00:00,2025,7,5,22,982,38.28469,21.759148,22.08,15024.25,289.0,2717.55,323.5133333333333,7.31,7.31,83.5,8.73,8687.02
512,513.0,2025-07-05 23:00:00,2025,7,5,23,982,38.28469,21.759148,22.06,15819.47,291.8,3300.01,399.40666666666664,5.76,5.76,65.84,9.23,9146.82
521,522.0,2025-07-06 00:00:00,2025,7,6,0,982,38.28469,21.759148,22.58,49359.75,294.31,2940.71,475.3,5.29,5.29,60.89,32.27,32187.49
530,531.0,2025-07-06 01:00:00,2025,7,6,1,982,38.28469,21.759148,22.51,54385.77,293.67,2541.91,94.98,6.37,6.37,73.23,36.04,35464.96
539,540.0,2025-07-06 02:00:00,2025,7,6,2,982,38.28469,21.759148,22.43,51299.69,292.06,2444.0,10.32,5.81,5.81,66.85,33.69,33452.53
548,549.0,2025-07-06 03:00:00,2025,7,6,3,982,38.28469,21.759148,22.38,56649.73,291.98,1521.58,12.38,5.72,5.72,65.79,37.85,36941.29
557,558.0,2025-07-06 04:00:00,2025,7,6,4,982,38.28469,21.759148,22.28,56835.83,293.38,834.87,12.213333333333335,5.21,5.21,59.8,38.0,37062.65
566,567.0,2025-07-06 05:00:00,2025,7,6,5,982,38.28469,21.759148,22.19,56704.99,294.46,903.5,12.046666666666667,5.75,5.75,65.81,37.89,36977.33
575,576.0,2025-07-06 06:00:00,2025,7,6,6,982,38.28469,21.759148,22.08,52791.23,294.76,810.25,11.88,5.08,5.08,58.08,34.8,34425.16
584,585.0,2025-07-06 07:00:00,2025,7,6,7,982,38.28469,21.759148,22.06,46459.11,287.3,936.55,12.246666666666668,4.81,4.81,54.93,30.15,30295.99
593,594.0,2025-07-06 08:00:00,2025,7,6,8,982,38.28469,21.759148,22.21,56838.88,289.51,1252.94,12.613333333333333,3.53,3.53,40.4,38.0,37064.63
602,603.0,2025-07-06 09:00:00,2025,7,6,9,982,38.28469,21.759148,22.55,44201.09,287.0,1509.75,12.98,6.67,6.67,76.59,28.52,28823.54
611,612.0,2025-07-06 10:00:00,2025,7,6,10,982,38.28469,21.759148,23.16,40801.67,277.76,1430.93,13.346666666666668,6.84,6.84,79.65,26.09,26606.77
620,621.0,2025-07-06 11:00:00,2025,7,6,11,982,38.28469,21.759148,23.78,50405.99,278.75,1790.81,13.713333333333333,6.96,6.96,81.5,33.04,32869.75
629,630.0,2025-07-06 12:00:00,2025,7,6,12,982,38.28469,21.759148,24.35,56895.59,288.97,1643.26,14.08,7.5,7.5,89.35,38.05,37101.62
638,639.0,2025-07-06 13:00:00,2025,7,6,13,982,38.28469,21.759148,24.77,56935.38,289.95,1325.13,5.78,7.6,7.6,91.47,38.08,37127.57
647,648.0,2025-07-06 14:00:00,2025,7,6,14,982,38.28469,21.759148,25.19,56925.44,289.92,1259.52,3.66,7.81,7.81,94.52,38.07,37121.08
656,657.0,2025-07-06 15:00:00,2025,7,6,15,982,38.28469,21.759148,25.33,56982.35,289.34,528.82,2.87,7.58,7.58,92.15,38.12,37158.19
665,666.0,2025-07-06 16:00:00,2025,7,6,16,982,38.28469,21.759148,25.3,59678.31,284.56,244.49,3.41,7.46,7.46,90.89,40.3,38916.23
674,675.0,2025-07-06 17:00:00,2025,7,6,17,982,38.28469,21.759148,25.72,59666.95,284.2,6.93,3.92,7.39,7.39,90.3,40.29,38908.82
683,684.0,2025-07-06 18:00:00,2025,7,6,18,982,38.28469,21.759148,25.5,59655.39,285.45,6.94,4.21,7.53,7.53,92.1,40.28,38901.29
692,693.0,2025-07-06 19:00:00,2025,7,6,19,982,38.28469,21.759148,25.2,59515.4,285.54,11.6,38.27,7.38,7.38,89.68,40.17,38809.99
701,702.0,2025-07-06 20:00:00,2025,7,6,20,982,38.28469,21.759148,24.87,16343.33,272.31,240.03,95.58333333333334,6.55,6.55,79.06,9.57,9449.71
710,711.0,2025-07-06 21:00:00,2025,7,6,21,982,38.28469,21.759148,24.66,23484.67,281.38,578.95,152.89666666666668,7.06,7.06,84.75,14.2,15314.35
719,720.0,2025-07-06 22:00:00,2025,7,6,22,982,38.28469,21.759148,24.35,17148.49,278.62,650.31,210.21,6.7,6.7,79.9,10.08,9915.26
728,729.0,2025-07-06 23:00:00,2025,7,6,23,982,38.28469,21.759148,24.31,12637.95,280.27,841.52,158.1475,6.7,6.7,79.77,7.24,7307.26
737,738.0,2025-07-07 00:00:00,2025,7,7,0,982,38.28469,21.759148,24.21,13570.46,284.76,1530.86,106.08500000000001,6.16,6.16,73.31,7.82,7846.44
746,747.0,2025-07-07 01:00:00,2025,7,7,1,982,38.28469,21.759148,24.12,52680.71,292.83,1554.4,54.02250000000001,6.2,6.2,73.75,34.72,34353.09
755,756.0,2025-07-07 02:00:00,2025,7,7,2,982,38.28469,21.759148,24.04,59588.47,293.37,1141.41,1.96,5.92,5.92,70.46,40.23,38857.64
764,765.0,2025-07-07 03:00:00,2025,7,7,3,982,38.28469,21.759148,23.94,59534.08,291.64,1050.08,1.88,6.3,6.3,74.89,40.18,38822.18
773,774.0,2025-07-07 04:00:00,2025,7,7,4,982,38.28469,21.759148,23.92,59553.72,291.96,932.1,1.2,6.22,6.22,73.89,40.2,38834.98
782,783.0,2025-07-07 05:00:00,2025,7,7,5,982,38.28469,21.759148,23.93,59544.7,292.34,522.98,0.86,6.35,6.35,75.51,40.19,38829.1
791,792.0,2025-07-07 06:00:00,2025,7,7,6,982,38.28469,21.759148,23.94,59578.26,294.43,0.13,0.69,6.37,6.37,75.65,40.22,38850.98
800,801.0,2025-07-07 07:00:00,2025,7,7,7,982,38.28469,21.759148,24.0,59505.65,291.01,0.0,0.57,6.28,6.28,74.7,40.16,38803.64
809,810.0,2025-07-07 08:00:00,2025,7,7,8,982,38.28469,21.759148,23.98,59432.68,287.06,0.0,7.18,6.21,6.21,73.86,40.1,38756.05
818,819.0,2025-07-07 09:00:00,2025,7,7,9,982,38.28469,21.759148,24.42,59483.85,285.27,0.92,4.28,6.19,6.19,73.73,40.14,38789.42
827,828.0,2025-07-07 10:00:00,2025,7,7,10,982,38.28469,21.759148,25.26,14152.36,282.15,188.75,5.300000000000001,3.53,3.53,42.07,8.19,8182.89
836,837.0,2025-07-07 11:00:00,2025,7,7,11,982,38.28469,21.759148,25.9,59805.27,281.32,189.3,6.32,6.64,6.64,80.44,40.41,38999.02
845,846.0,2025-07-07 12:00:00,2025,7,7,12,982,38.28469,21.759148,26.36,59702.98,282.78,216.9,6.93,7.28,7.28,89.56,40.32,38932.31
854,855.0,2025-07-07 13:00:00,2025,7,7,13,982,38.28469,21.759148,26.76,59906.03,286.78,216.91,6.4,7.5,7.5,93.82,40.49,39064.72
863,864.0,2025-07-07 14:00:00,2025,7,7,14,982,38.28469,21.759148,26.52,59864.48,287.18,216.91,4.95,7.44,7.44,92.95,40.45,39037.63
872,873.0,2025-07-07 15:00:00,2025,7,7,15,982,38.28469,21.759148,26.77,59774.92,286.46,28.95,4.19,7.38,7.38,92.24,40.38,38979.23
881,882.0,2025-07-07 16:00:00,2025,7,7,16,982,38.28469,21.759148,27.04,59698.3,278.76,29.98,3.69,7.27,7.27,91.74,40.32,38929.26
890,891.0,2025-07-07 17:00:00,2025,7,7,17,982,38.28469,21.759148,27.08,59873.23,277.24,4.21,2.9,7.24,7.24,91.45,40.46,39043.34
899,900.0,2025-07-07 18:00:00,2025,7,7,18,982,38.28469,21.759148,27.04,59759.0,279.35,3.47,3.16,7.46,7.46,93.2,40.37,38968.85
908,909.0,2025-07-07 19:00:00,2025,7,7,19,982,38.28469,21.759148,26.34,59794.38,279.82,3.47,3.29,7.18,7.18,89.32,40.4,38991.91
917,918.0,2025-07-07 20:00:00,2025,7,7,20,982,38.28469,21.759148,26.05,59729.43,279.58,3.84,3.16,7.22,7.22,89.21,40.34,38949.57
926,927.0,2025-07-07 21:00:00,2025,7,7,21,982,38.28469,21.759148,25.8,15960.84,267.01,680.35,6.07,5.91,5.91,72.45,9.32,9228.56
935,936.0,2025-07-07 22:00:00,2025,7,7,22,982,38.28469,21.759148,25.59,14175.96,281.73,763.63,8.98,6.22,6.22,75.86,8.2,8196.54
944,945.0,2025-07-07 23:00:00,2025,7,7,23,982,38.28469,21.759148,25.3,13981.63,280.78,955.78,11.89,6.03,6.03,73.41,8.08,8084.18
953,954.0,2025-07-08 00:00:00,2025,7,8,0,982,38.28469,21.759148,25.06,11522.65,279.55,1548.98,14.8,5.73,5.73,69.35,6.56,6662.4
962,963.0,2025-07-08 01:00:00,2025,7,8,1,982,38.28469,21.759148,24.94,15625.8,287.01,1868.95,17.71,4.65,4.65,56.2,9.11,9034.84
971,972.0,2025-07-08 02:00:00,2025,7,8,2,982,38.28469,21.759148,24.85,59579.26,288.68,1338.93,20.62,5.94,5.94,71.56,40.22,38851.64
980,981.0,2025-07-08 03:00:00,2025,7,8,3,982,38.28469,21.759148,24.96,59588.34,290.41,1147.58,10.31,6.27,6.27,75.68,40.23,38857.56
989,990.0,2025-07-08 04:00:00,2025,7,8,4,982,38.28469,21.759148,25.07,59637.81,290.16,1050.09,6.87,6.3,6.3,76.19,40.27,38889.82
998,999.0,2025-07-08 05:00:00,2025,7,8,5,982,38.28469,21.759148,25.13,59464.18,289.67,589.05,5.16,6.21,6.21,75.18,40.13,38776.59
1007,1008.0,2025-07-08 06:00:00,2025,7,8,6,982,38.28469,21.759148,25.1,59475.02,290.03,0.23,4.1,6.23,6.23,75.37,40.14,38783.66
