"id","date_insert","year","month","day","hour","sensor_id","lat","lng","wtempV_°C","conductivity_of_solution_ mS_cm","oxidation_reduction_potential_ mV","total_suspended_solids_mg_L","turbidity_NTU","dissolved_oxygen_concentration _ppm","dissolved_oxygen_concentration_mg_L","oxygen_saturation_%","salinity_ppt","dissolved_solids _ppm"
10040,"2025-08-22 22:00:00",2025,8,22,22,978,"38.331904","21.842924",25.88,52373.36,46.13,2146.65,1346.00,6.44,6.44,79.29,34.49,34152.67
10041,"2025-08-22 22:00:00",2025,8,22,22,979,"38.317789","21.818416",25.43,56534.40,97.42,830.93,480.22,4.01,4.01,48.93,37.76,36866.09
10042,"2025-08-22 22:00:00",2025,8,22,22,980,"38.30971","21.779349",26.71,46834.75,165.70,873.86,519.96,2.62,2.62,32.81,30.43,30540.94
10043,"2025-08-22 22:00:00",2025,8,22,22,981,"38.292904","21.766819",26.48,39188.70,287.92,7.47,2.56,1.00,1.00,12.48,24.95,25554.95
10044,"2025-08-22 22:00:00",2025,8,22,22,982,"38.28469","21.759148",26.97,37534.51,306.35,833.53,465.04,4.44,4.44,55.71,23.78,24476.26
10045,"2025-08-22 22:00:00",2025,8,22,22,983,"38.282368","21.754868",26.15,58054.35,41.05,702.23,384.14,7.01,7.01,86.69,38.98,37857.25
10046,"2025-08-22 22:00:00",2025,8,22,22,984,"38.183667","21.678139",27.30,53167.16,295.41,282.25,169.32,5.80,5.80,73.49,35.08,34670.30
10047,"2025-08-22 23:00:00",2025,8,22,23,976,"38.310409","21.784038",24.41,56799.76,-125.30,251.75,155.08,6.47,6.47,77.43,37.97,37039.13
10048,"2025-08-22 23:00:00",2025,8,22,23,977,"38.328212","21.876467",23.79,57807.64,-225.31,319.11,205.24,2.33,2.33,27.60,38.78,37696.37
10049,"2025-08-22 23:00:00",2025,8,22,23,978,"38.331904","21.842924",25.84,52299.32,47.74,2163.78,1362.96,6.61,6.61,81.41,34.43,34104.39
10050,"2025-08-22 23:00:00",2025,8,22,23,979,"38.317789","21.818416",25.50,58041.49,98.81,830.34,480.63,4.15,4.15,50.66,38.97,37848.86
10051,"2025-08-22 23:00:00",2025,8,22,23,980,"38.30971","21.779349",26.60,45693.91,163.25,884.37,526.47,2.59,2.59,32.37,29.60,29797.00
10052,"2025-08-22 23:00:00",2025,8,22,23,981,"38.292904","21.766819",26.49,39258.96,290.50,8.24,1.77,1.01,1.01,12.62,25.00,25600.77
10053,"2025-08-22 23:00:00",2025,8,22,23,982,"38.28469","21.759148",26.79,37618.28,305.24,819.50,461.44,4.35,4.35,54.53,23.84,24530.88
10054,"2025-08-22 23:00:00",2025,8,22,23,983,"38.282368","21.754868",26.13,57885.37,20.06,723.80,396.10,6.55,6.55,80.98,38.85,37747.05
10055,"2025-08-22 23:00:00",2025,8,22,23,984,"38.183667","21.678139",27.25,53108.36,294.46,275.24,166.05,5.48,5.48,69.36,35.03,34631.96
10056,"2025-08-23 00:00:00",2025,8,23,0,976,"38.310409","21.784038",25.12,56799.76,-123.73,300.30,187.88,6.64,6.64,80.62,37.97,37039.13
10057,"2025-08-23 00:00:00",2025,8,23,0,977,"38.328212","21.876467",23.92,57941.46,-232.96,317.11,202.47,2.28,2.28,27.14,38.89,37783.63
10058,"2025-08-23 00:00:00",2025,8,23,0,978,"38.331904","21.842924",25.81,52324.34,40.05,2170.94,1366.29,6.63,6.63,81.51,34.45,34120.70
10059,"2025-08-23 00:00:00",2025,8,23,0,979,"38.317789","21.818416",25.52,56325.41,98.42,818.62,475.84,4.11,4.11,50.22,37.59,36729.80
10060,"2025-08-23 00:00:00",2025,8,23,0,980,"38.30971","21.779349",26.58,46499.61,162.39,892.02,528.14,2.56,2.56,31.95,29.91,30081.34
10061,"2025-08-23 00:00:00",2025,8,23,0,981,"38.292904","21.766819",26.43,39097.75,289.95,4.29,1.02,1.00,1.00,12.54,24.88,25495.64
10062,"2025-08-23 00:00:00",2025,8,23,0,982,"38.28469","21.759148",,37913.86,304.76,,,4.18,4.18,51.98,24.05,24723.63
10063,"2025-08-23 00:00:00",2025,8,23,0,983,"38.282368","21.754868",26.25,57978.45,26.99,732.39,404.08,6.18,6.18,76.59,38.92,37807.75
10064,"2025-08-23 00:00:00",2025,8,23,0,984,"38.183667","21.678139",27.21,53122.68,293.30,275.24,164.99,5.15,5.15,65.08,35.05,34641.30
10065,"2025-08-23 01:00:00",2025,8,23,1,976,"38.310409","21.784038",24.84,56716.23,-123.42,298.73,183.71,6.70,6.70,80.90,37.90,36984.65
10066,"2025-08-23 01:00:00",2025,8,23,1,977,"38.328212","21.876467",23.96,58077.07,-234.91,307.25,194.84,2.27,2.27,26.98,39.00,37872.05
10067,"2025-08-23 01:00:00",2025,8,23,1,978,"38.331904","21.842924",25.78,52339.48,34.43,2174.90,1361.94,6.39,6.39,78.57,34.46,34130.57
10068,"2025-08-23 01:00:00",2025,8,23,1,979,"38.317789","21.818416",25.54,55333.66,96.93,799.38,457.48,4.26,4.26,52.14,36.80,36083.08
10069,"2025-08-23 01:00:00",2025,8,23,1,980,"38.30971","21.779349",26.43,46920.48,158.50,914.59,544.05,2.56,2.56,31.79,30.49,30596.85
10070,"2025-08-23 01:00:00",2025,8,23,1,981,"38.292904","21.766819",,39023.09,283.46,5.62,,0.96,0.96,12.00,,25446.96
10071,"2025-08-23 01:00:00",2025,8,23,1,982,"38.28469","21.759148",26.38,37939.48,305.54,821.51,448.74,4.07,4.20,50.57,24.07,24740.34
10072,"2025-08-23 01:00:00",2025,8,23,1,983,"38.282368","21.754868",26.28,57770.86,24.23,755.85,416.09,5.95,5.95,73.84,38.75,37672.38
10073,"2025-08-23 01:00:00",2025,8,23,1,984,"38.183667","21.678139",27.30,52874.55,291.98,312.14,191.46,5.24,5.24,66.33,34.86,34479.49
10074,"2025-08-23 02:00:00",2025,8,23,2,976,"38.310409","21.784038",24.33,56716.23,-126.16,266.05,161.11,6.71,6.71,80.13,37.90,36984.65
10075,"2025-08-23 02:00:00",2025,8,23,2,977,"38.328212","21.876467",23.97,58261.79,-223.00,309.94,197.43,2.28,2.28,27.13,39.15,37992.52
10076,"2025-08-23 02:00:00",2025,8,23,2,978,"38.331904","21.842924",25.77,52360.99,17.48,2168.88,1354.44,5.74,5.74,70.61,34.48,34144.60
10077,"2025-08-23 02:00:00",2025,8,23,2,979,"38.317789","21.818416",25.56,57040.31,96.14,773.89,450.32,3.95,3.95,48.26,38.16,37195.99
10078,"2025-08-23 02:00:00",2025,8,23,2,980,"38.30971","21.779349",26.42,47981.43,155.24,930.70,551.77,2.54,2.54,31.56,31.26,31288.69
10079,"2025-08-23 02:00:00",2025,8,23,2,981,"38.292904","21.766819",26.28,39381.73,259.36,4.63,0.72,0.96,0.96,11.92,24.81,25429.90
10080,"2025-08-23 02:00:00",2025,8,23,2,982,"38.28469","21.759148",26.23,37904.13,306.88,876.45,487.07,4.27,4.27,52.93,24.04,24717.29
10081,"2025-08-23 02:00:00",2025,8,23,2,983,"38.282368","21.754868",26.22,57650.83,9.42,765.69,421.38,5.74,5.74,71.01,38.66,37594.11
10082,"2025-08-23 02:00:00",2025,8,23,2,984,"38.183667","21.678139",27.30,52919.16,293.01,312.14,191.46,5.48,5.48,69.60,34.89,34508.58
10083,"2025-08-23 03:00:00",2025,8,23,3,976,"38.310409","21.784038",24.21,56716.23,-127.49,245.43,151.17,6.61,6.61,78.75,37.90,36984.65
10084,"2025-08-23 03:00:00",2025,8,23,3,977,"38.328212","21.876467",23.97,57940.09,-236.12,302.69,194.66,2.24,2.24,26.70,38.89,37782.74
10085,"2025-08-23 03:00:00",2025,8,23,3,978,"38.331904","21.842924",25.73,52285.03,17.42,2166.24,1347.49,6.04,6.04,74.24,34.42,34095.07
10086,"2025-08-23 03:00:00",2025,8,23,3,979,"38.317789","21.818416",25.47,56392.15,98.08,804.19,465.66,3.66,3.66,44.67,37.64,36773.32
10087,"2025-08-23 03:00:00",2025,8,23,3,980,"38.30971","21.779349",26.58,48061.03,150.82,949.40,563.93,2.56,2.56,31.90,31.32,31340.60
10088,"2025-08-23 03:00:00",2025,8,23,3,981,"38.292904","21.766819",26.33,39574.75,254.65,5.01,0.59,0.96,0.96,11.92,25.22,25806.70
10089,"2025-08-23 03:00:00",2025,8,23,3,982,"38.28469","21.759148",26.30,37917.49,304.81,925.66,527.44,4.20,4.20,52.12,24.05,24726.00
10090,"2025-08-23 03:00:00",2025,8,23,3,983,"38.282368","21.754868",26.30,57620.45,9.63,776.56,426.39,5.56,5.56,68.94,38.63,37574.29
10091,"2025-08-23 03:00:00",2025,8,23,3,984,"38.183667","21.678139",27.39,52910.38,292.93,330.06,200.14,5.30,5.30,67.30,34.89,34502.86
10092,"2025-08-23 04:00:00",2025,8,23,4,976,"38.310409","21.784038",24.22,56716.23,-129.12,258.06,155.98,6.52,6.52,77.65,37.90,36984.65
10093,"2025-08-23 04:00:00",2025,8,23,4,977,"38.328212","21.876467",23.98,58316.20,-230.12,307.59,197.50,2.25,2.25,26.82,39.19,38028.00
10094,"2025-08-23 04:00:00",2025,8,23,4,978,"38.331904","21.842924",25.67,52332.47,-4.63,2169.19,1347.46,6.03,6.03,73.94,34.46,34126.01
10095,"2025-08-23 04:00:00",2025,8,23,4,979,"38.317789","21.818416",25.37,59560.27,98.03,814.52,470.27,3.89,3.89,47.29,40.21,38839.26
10096,"2025-08-23 04:00:00",2025,8,23,4,980,"38.30971","21.779349",26.61,47076.25,159.27,969.97,575.01,2.54,2.54,31.74,30.60,30698.42
10097,"2025-08-23 04:00:00",2025,8,23,4,981,"38.292904","21.766819",26.30,39606.43,245.31,4.77,0.92,0.95,0.95,11.81,25.24,25827.36
10098,"2025-08-23 04:00:00",2025,8,23,4,982,"38.28469","21.759148",26.31,37880.23,308.32,998.74,572.43,4.35,4.35,54.00,24.03,24701.70
10099,"2025-08-23 04:00:00",2025,8,23,4,983,"38.282368","21.754868",26.24,57821.39,14.43,773.33,424.80,5.36,5.36,66.49,38.79,37705.33
10100,"2025-08-23 04:00:00",2025,8,23,4,984,"38.183667","21.678139",27.39,52891.96,292.40,331.24,207.01,5.34,5.34,67.76,34.87,34490.85
10101,"2025-08-23 05:00:00",2025,8,23,5,976,"38.310409","21.784038",24.37,56716.23,-130.43,245.28,150.74,6.41,6.41,76.64,37.90,36984.65
10102,"2025-08-23 05:00:00",2025,8,23,5,977,"38.328212","21.876467",24.22,58109.17,-222.08,317.86,199.40,2.30,2.30,27.44,39.03,37892.99
10103,"2025-08-23 05:00:00",2025,8,23,5,978,"38.331904","21.842924",25.62,52248.68,-32.38,2177.66,1352.64,6.15,6.15,75.23,34.40,34071.36
10104,"2025-08-23 05:00:00",2025,8,23,5,979,"38.317789","21.818416",25.34,57033.27,98.34,831.40,479.45,3.99,3.99,48.61,38.16,37191.40
10105,"2025-08-23 05:00:00",2025,8,23,5,980,"38.30971","21.779349",26.55,49262.16,145.69,991.69,587.78,2.45,2.45,30.60,32.20,32123.85
10106,"2025-08-23 05:00:00",2025,8,23,5,981,"38.292904","21.766819",26.18,39762.56,244.06,4.19,0.85,0.89,0.89,11.08,25.35,25929.17
10107,"2025-08-23 05:00:00",2025,8,23,5,982,"38.28469","21.759148",26.24,37893.67,305.42,1067.52,617.12,4.34,4.34,53.81,24.04,24710.46
10108,"2025-08-23 05:00:00",2025,8,23,5,983,"38.282368","21.754868",26.20,58004.11,3.74,778.49,424.49,5.22,5.22,64.67,38.94,37824.48
10109,"2025-08-23 05:00:00",2025,8,23,5,984,"38.183667","21.678139",27.35,53016.74,293.80,331.24,207.01,5.42,5.42,68.74,34.96,34572.21
10110,"2025-08-23 06:00:00",2025,8,23,6,976,"38.310409","21.784038",24.36,56716.23,-129.23,293.30,178.71,6.49,6.49,77.54,37.90,36984.65
10111,"2025-08-23 06:00:00",2025,8,23,6,977,"38.328212","21.876467",24.35,58755.39,-230.47,321.45,205.43,2.24,2.24,26.79,39.55,38314.39
10112,"2025-08-23 06:00:00",2025,8,23,6,978,"38.331904","21.842924",25.60,52132.64,-10.06,2190.18,1373.07,6.22,6.22,76.23,34.31,33995.70
10113,"2025-08-23 06:00:00",2025,8,23,6,979,"38.317789","21.818416",25.22,57061.71,96.47,854.22,494.69,3.94,3.94,47.80,38.18,37209.95
10114,"2025-08-23 06:00:00",2025,8,23,6,980,"38.30971","21.779349",26.47,50252.57,132.85,999.64,592.61,2.42,2.42,30.18,32.92,32769.70
10115,"2025-08-23 06:00:00",2025,8,23,6,981,"38.292904","21.766819",26.18,39943.50,245.24,4.24,0.95,0.93,0.93,11.53,25.48,26047.15
10116,"2025-08-23 06:00:00",2025,8,23,6,982,"38.28469","21.759148",,37823.70,305.45,,,4.52,4.52,55.96,23.99,24664.83
10117,"2025-08-23 06:00:00",2025,8,23,6,983,"38.282368","21.754868",26.22,58100.05,23.40,775.11,422.53,5.08,5.08,62.94,39.02,37887.04
10118,"2025-08-23 06:00:00",2025,8,23,6,984,"38.183667","21.678139",27.35,52591.93,294.43,331.24,207.01,4.97,4.97,62.92,34.65,34295.20
10119,"2025-08-23 07:00:00",2025,8,23,7,976,"38.310409","21.784038",24.52,56716.23,-85.58,258.77,158.93,6.75,6.75,80.41,37.90,36984.65
10120,"2025-08-23 07:00:00",2025,8,23,7,977,"38.328212","21.876467",24.39,58296.41,-118.44,339.12,214.88,2.30,2.30,27.52,39.18,38015.09
10121,"2025-08-23 07:00:00",2025,8,23,7,978,"38.331904","21.842924",25.61,52183.93,100.46,2209.60,1387.75,7.01,7.01,85.86,34.35,34029.14
10122,"2025-08-23 07:00:00",2025,8,23,7,979,"38.317789","21.818416",25.19,59596.08,105.55,882.35,508.52,4.23,4.23,51.37,40.23,38862.61
10123,"2025-08-23 07:00:00",2025,8,23,7,980,"38.30971","21.779349",26.25,50675.33,179.53,1003.52,595.12,2.65,2.65,32.82,33.23,33045.39
10124,"2025-08-23 07:00:00",2025,8,23,7,981,"38.292904","21.766819",26.11,39996.89,245.93,4.77,0.82,0.97,0.97,12.07,25.52,26081.97
10125,"2025-08-23 07:00:00",2025,8,23,7,982,"38.28469","21.759148",26.11,37972.73,305.68,1212.38,705.28,4.60,4.60,56.64,24.09,24762.02
10126,"2025-08-23 07:00:00",2025,8,23,7,983,"38.282368","21.754868",26.23,57535.07,78.07,767.96,418.43,5.14,5.14,63.68,38.56,37518.62
10127,"2025-08-23 07:00:00",2025,8,23,7,984,"38.183667","21.678139",27.35,52866.14,297.42,415.64,252.02,4.71,4.71,59.53,34.85,34474.01
10128,"2025-08-23 08:00:00",2025,8,23,8,976,"38.310409","21.784038",24.97,56716.23,-69.95,259.01,159.78,6.74,6.74,81.23,37.90,36984.65
10129,"2025-08-23 08:00:00",2025,8,23,8,977,"38.328212","21.876467",24.63,58491.46,-76.30,332.75,212.43,2.55,2.55,30.62,39.34,38142.28
10130,"2025-08-23 08:00:00",2025,8,23,8,978,"38.331904","21.842924",25.67,52133.27,133.22,2230.83,1397.83,10.40,10.40,127.53,34.31,33996.11
10131,"2025-08-23 08:00:00",2025,8,23,8,979,"38.317789","21.818416",25.21,59270.73,112.93,880.11,507.11,4.39,4.39,53.21,39.97,38650.45
10132,"2025-08-23 08:00:00",2025,8,23,8,980,"38.30971","21.779349",26.30,50060.58,198.45,1004.30,594.88,2.97,2.97,36.88,32.78,32644.50
10133,"2025-08-23 08:00:00",2025,8,23,8,981,"38.292904","21.766819",26.09,39909.52,242.52,4.41,0.50,0.96,0.96,11.91,25.46,26025.00
10134,"2025-08-23 08:00:00",2025,8,23,8,982,"38.28469","21.759148",25.88,38026.61,306.91,1267.24,733.77,4.74,4.74,58.22,24.13,24797.16
10135,"2025-08-23 08:00:00",2025,8,23,8,983,"38.282368","21.754868",26.20,58130.87,104.99,764.48,416.34,5.30,5.30,65.61,39.04,37907.14
10136,"2025-08-23 08:00:00",2025,8,23,8,984,"38.183667","21.678139",27.21,53019.26,300.03,190.76,120.68,5.04,5.04,63.76,34.97,34573.86
10137,"2025-08-23 09:00:00",2025,8,23,9,976,"38.310409","21.784038",24.28,56716.23,-56.55,272.08,167.29,6.62,6.62,78.83,37.90,36984.65
10138,"2025-08-23 09:00:00",2025,8,23,9,977,"38.328212","21.876467",24.59,58729.04,-74.57,345.34,220.65,2.81,2.81,33.52,39.53,38297.21
10139,"2025-08-23 09:00:00",2025,8,23,9,978,"38.331904","21.842924",25.70,52026.29,132.84,2245.45,1410.90,11.12,11.12,136.45,34.23,33926.34
10140,"2025-08-23 09:00:00",2025,8,23,9,979,"38.317789","21.818416",25.40,59621.99,116.54,876.51,505.31,4.67,4.67,56.88,40.26,38879.50
10141,"2025-08-23 09:00:00",2025,8,23,9,980,"38.30971","21.779349",26.44,50300.26,200.90,1002.06,594.09,3.10,3.10,38.54,32.96,32800.80
10142,"2025-08-23 09:00:00",2025,8,23,9,981,"38.292904","21.766819",26.17,40022.90,233.64,4.00,0.32,0.98,0.98,12.12,25.54,26098.94
10143,"2025-08-23 09:00:00",2025,8,23,9,982,"38.28469","21.759148",25.93,37614.99,307.32,1308.13,754.09,4.84,4.84,59.66,23.84,24528.73
10144,"2025-08-23 09:00:00",2025,8,23,9,983,"38.282368","21.754868",26.25,58031.50,114.30,769.11,418.27,5.56,5.56,68.99,38.96,37842.34
10145,"2025-08-23 09:00:00",2025,8,23,9,984,"38.183667","21.678139",27.18,51598.76,300.17,172.71,111.96,5.36,5.36,67.89,33.92,33647.55
10146,"2025-08-23 10:00:00",2025,8,23,10,976,"38.310409","21.784038",22.38,56716.23,-66.40,258.19,165.34,7.00,7.00,79.91,37.90,36984.65
10147,"2025-08-23 10:00:00",2025,8,23,10,977,"38.328212","21.876467",23.97,58527.69,-76.37,360.61,229.60,2.90,2.90,34.33,39.37,38165.91
10148,"2025-08-23 10:00:00",2025,8,23,10,978,"38.331904","21.842924",25.73,52010.82,129.23,2266.97,1427.58,11.48,11.48,140.98,34.22,33916.26
10149,"2025-08-23 10:00:00",2025,8,23,10,979,"38.317789","21.818416",25.62,58336.03,118.89,871.83,502.71,5.07,5.07,61.99,39.21,38040.93
10150,"2025-08-23 10:00:00",2025,8,23,10,980,"38.30971","21.779349",26.50,49577.47,202.15,989.86,589.73,3.07,3.07,38.25,32.43,32329.47
10151,"2025-08-23 10:00:00",2025,8,23,10,981,"38.292904","21.766819",26.37,39320.18,237.03,4.54,1.24,1.04,1.04,12.90,25.04,25640.69
10152,"2025-08-23 10:00:00",2025,8,23,10,982,"38.28469","21.759148",26.35,37742.45,308.81,1317.55,756.53,4.92,4.92,61.14,23.93,24611.86
10153,"2025-08-23 10:00:00",2025,8,23,10,983,"38.282368","21.754868",26.83,57972.12,127.11,766.37,416.76,5.95,5.95,74.73,38.92,37803.62
10154,"2025-08-23 10:00:00",2025,8,23,10,984,"38.183667","21.678139",27.18,52370.25,295.34,172.71,111.96,5.99,5.99,76.24,34.49,34150.64
10155,"2025-08-23 11:00:00",2025,8,23,11,976,"38.310409","21.784038",25.11,56716.23,-63.34,279.77,174.31,6.78,6.78,80.38,37.90,36984.65
10156,"2025-08-23 11:00:00",2025,8,23,11,977,"38.328212","21.876467",23.89,58154.17,-84.22,377.86,241.76,2.88,2.88,34.28,39.06,37922.34
10157,"2025-08-23 11:00:00",2025,8,23,11,978,"38.331904","21.842924",25.87,52184.99,129.09,2298.19,1449.58,12.65,12.65,155.84,34.35,34029.84
10158,"2025-08-23 11:00:00",2025,8,23,11,979,"38.317789","21.818416",25.83,60237.46,119.61,863.80,498.08,4.85,4.85,59.65,40.76,39280.85
10159,"2025-08-23 11:00:00",2025,8,23,11,980,"38.30971","21.779349",26.50,49710.37,207.95,994.93,592.10,3.03,3.03,37.77,32.52,32416.13
10160,"2025-08-23 11:00:00",2025,8,23,11,981,"38.292904","21.766819",26.57,39194.34,233.75,5.15,1.00,1.01,1.01,12.57,24.95,25558.63
10161,"2025-08-23 11:00:00",2025,8,23,11,982,"38.28469","21.759148",26.97,37792.08,307.23,1291.39,740.17,5.01,5.01,63.13,23.96,24644.22
10162,"2025-08-23 11:00:00",2025,8,23,11,983,"38.282368","21.754868",27.04,57906.44,135.81,759.42,412.84,6.61,6.61,83.22,38.86,37760.79
10163,"2025-08-23 11:00:00",2025,8,23,11,984,"38.183667","21.678139",27.18,53140.06,296.50,172.71,111.96,6.23,6.23,79.43,35.06,34652.64
10164,"2025-08-23 12:00:00",2025,8,23,12,976,"38.310409","21.784038",25.03,56716.23,-74.11,296.21,180.35,7.07,7.07,85.63,37.90,36984.65
10165,"2025-08-23 12:00:00",2025,8,23,12,977,"38.328212","21.876467",24.05,58710.15,-83.95,461.71,119.00,2.94,2.94,35.02,39.51,38284.89
10166,"2025-08-23 12:00:00",2025,8,23,12,978,"38.331904","21.842924",26.01,52110.87,126.78,2344.98,1492.90,11.51,11.51,142.05,34.29,33981.50
10167,"2025-08-23 12:00:00",2025,8,23,12,979,"38.317789","21.818416",26.07,59250.18,120.30,857.54,494.42,5.12,5.12,63.27,39.95,38637.04
10168,"2025-08-23 12:00:00",2025,8,23,12,980,"38.30971","21.779349",26.59,49069.66,210.48,1002.16,595.31,2.95,2.95,36.74,32.06,31998.32
10169,"2025-08-23 12:00:00",2025,8,23,12,981,"38.292904","21.766819",26.71,38433.25,232.65,4.51,0.74,0.97,0.97,12.18,24.42,25062.33
10170,"2025-08-23 12:00:00",2025,8,23,12,982,"38.28469","21.759148",27.48,37748.31,307.05,1230.10,708.04,5.10,5.10,64.78,23.93,24615.67
10171,"2025-08-23 12:00:00",2025,8,23,12,983,"38.282368","21.754868",27.35,58040.70,130.35,751.49,409.08,7.30,7.30,92.64,38.97,37848.34
10172,"2025-08-23 12:00:00",2025,8,23,12,984,"38.183667","21.678139",27.18,49222.60,296.38,172.71,111.96,6.43,6.43,82.65,32.17,32098.06
10173,"2025-08-23 13:00:00",2025,8,23,13,976,"38.310409","21.784038",25.23,56716.23,-82.60,355.07,198.94,6.90,6.90,83.46,37.90,36984.65
10174,"2025-08-23 13:00:00",2025,8,23,13,977,"38.328212","21.876467",24.40,58831.97,-87.24,527.54,333.11,2.92,2.92,34.95,39.61,38364.33
10175,"2025-08-23 13:00:00",2025,8,23,13,978,"38.331904","21.842924",26.17,52082.73,120.28,2406.98,1537.54,9.68,9.68,119.68,34.27,33963.15
10176,"2025-08-23 13:00:00",2025,8,23,13,979,"38.317789","21.818416",26.23,58213.37,126.88,850.35,491.28,6.19,6.19,76.36,39.11,37960.94
10177,"2025-08-23 13:00:00",2025,8,23,13,980,"38.30971","21.779349",26.81,49033.68,213.16,999.18,593.44,2.94,2.94,36.87,32.03,31974.86
10178,"2025-08-23 13:00:00",2025,8,23,13,981,"38.292904","21.766819",26.69,39107.10,224.09,4.73,1.21,0.98,0.98,12.29,24.89,25501.74
10179,"2025-08-23 13:00:00",2025,8,23,13,982,"38.28469","21.759148",27.84,37809.91,305.91,1189.91,702.05,5.28,5.28,67.27,23.98,24655.85
10180,"2025-08-23 13:00:00",2025,8,23,13,983,"38.282368","21.754868",27.88,58213.93,131.46,743.98,404.60,8.13,8.13,103.65,39.11,37961.31
10181,"2025-08-23 13:00:00",2025,8,23,13,984,"38.183667","21.678139",28.61,50775.71,295.55,172.71,111.96,6.60,6.60,85.52,33.31,33110.84
10182,"2025-08-23 14:00:00",2025,8,23,14,976,"38.310409","21.784038",24.94,56716.23,-81.15,416.96,208.26,7.06,7.06,85.43,37.90,36984.65
10183,"2025-08-23 14:00:00",2025,8,23,14,977,"38.328212","21.876467",24.46,58857.51,-95.42,684.99,477.11,2.76,2.76,33.08,39.63,38380.98
10184,"2025-08-23 14:00:00",2025,8,23,14,978,"38.331904","21.842924",26.31,52097.98,116.39,2475.51,1579.47,8.74,8.74,108.61,34.28,33973.09
10185,"2025-08-23 14:00:00",2025,8,23,14,979,"38.317789","21.818416",26.19,59840.95,130.92,841.27,487.15,6.35,6.35,77.37,40.43,39022.28
10186,"2025-08-23 14:00:00",2025,8,23,14,980,"38.30971","21.779349",26.87,48407.29,215.65,989.05,584.94,3.06,3.06,38.34,31.57,31566.39
10187,"2025-08-23 14:00:00",2025,8,23,14,981,"38.292904","21.766819",26.62,39688.89,225.40,4.64,0.45,0.96,0.96,12.06,25.30,25881.13
10188,"2025-08-23 14:00:00",2025,8,23,14,982,"38.28469","21.759148",28.16,37868.62,305.51,1086.95,662.83,5.25,5.25,67.36,24.02,24694.13
10189,"2025-08-23 14:00:00",2025,8,23,14,983,"38.282368","21.754868",28.11,58404.56,126.37,725.67,396.38,8.98,8.98,114.60,39.27,38085.62
10190,"2025-08-23 14:00:00",2025,8,23,14,984,"38.183667","21.678139",28.61,48066.34,295.63,164.72,108.99,6.64,6.64,85.99,31.32,31344.06
10191,"2025-08-23 15:00:00",2025,8,23,15,976,"38.310409","21.784038",25.02,56716.23,-77.15,342.65,173.40,7.08,7.08,85.81,37.90,36984.65
10192,"2025-08-23 15:00:00",2025,8,23,15,977,"38.328212","21.876467",24.39,58187.79,-104.58,785.18,545.75,2.66,2.66,31.72,39.09,37944.26
10193,"2025-08-23 15:00:00",2025,8,23,15,978,"38.331904","21.842924",26.44,52100.31,111.89,2528.48,1610.35,8.46,8.46,105.45,34.29,33974.61
10194,"2025-08-23 15:00:00",2025,8,23,15,979,"38.317789","21.818416",25.77,58716.24,129.86,840.88,487.79,6.49,6.49,79.35,39.52,38288.86
10195,"2025-08-23 15:00:00",2025,8,23,15,980,"38.30971","21.779349",26.96,47526.65,212.74,979.68,579.63,3.01,3.01,37.80,30.93,30992.13
10196,"2025-08-23 15:00:00",2025,8,23,15,981,"38.292904","21.766819",26.89,39711.64,225.04,4.58,0.59,1.01,1.01,12.65,25.32,25895.96
10197,"2025-08-23 15:00:00",2025,8,23,15,982,"38.28469","21.759148",28.26,38471.76,304.85,1028.51,640.98,4.99,4.99,64.20,24.44,25087.43
10198,"2025-08-23 15:00:00",2025,8,23,15,983,"38.282368","21.754868",28.36,58233.84,125.52,708.66,387.91,9.32,9.32,120.02,39.13,37974.29
10199,"2025-08-23 15:00:00",2025,8,23,15,984,"38.183667","21.678139",28.84,48220.98,295.73,190.88,129.38,6.59,6.59,85.72,31.43,31444.90
10200,"2025-08-23 16:00:00",2025,8,23,16,976,"38.310409","21.784038",24.80,56716.23,-74.59,299.62,183.05,6.97,6.97,83.99,37.90,36984.65
10201,"2025-08-23 16:00:00",2025,8,23,16,977,"38.328212","21.876467",24.47,58375.68,-119.71,796.52,538.34,2.62,2.62,31.24,39.24,38066.78
10202,"2025-08-23 16:00:00",2025,8,23,16,978,"38.331904","21.842924",26.37,52093.81,103.79,2554.22,1619.01,7.92,7.92,98.54,34.28,33970.38
